8982093	$181.99	R
9011687	$459.99	R
9011707	$369.99	R
9011717	$409.99	R
9011737	$104.99	R
9011747	$79.99	R
9011767	$95.99	R
9011787	$69.99	R
9088307	$47.99	R
9088317	$214.99	R
9088327	$149.99	R
9088337	$109.99	R
9088347	$84.99	R
9088357	$64.99	R
9088367	$199.99	R
9088377	$127.99	R
9088387	$99.99	R
9088397	$69.99	R
9088407	$54.99	R
9088417	$339.99	R
9088427	$124.99	R
9088437	$49.99	R
